begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,DIFFICULT,SPEAKER,DIFFICULT,APPOSITION,NOMINAL,PRONOUN
2897,2900,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
3022,3027,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
3270,3275,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
3338,3345,,,-1,-1,"he door.    It's
      locked.",LANDY'S,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
3423,3428,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
3445,3446,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
3453,3454,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
3760,3765,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4012,4019,,,-1,-1,"he door.    It's
      locked.",LANDY'S,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4100,4105,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4145,4148,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4165,4168,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4299,4304,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4559,4562,,,-1,-1,"he door.    It's
      locked.",she,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4623,4628,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4724,4731,,,-1,-1,"he door.    It's
      locked.",LANDY'S,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
4803,4808,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
5074,5077,,,-1,-1,"he door.    It's
      locked.",Pam,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
5201,5204,,,-1,-1,"he door.    It's
      locked.",You,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
5370,5377,,,-1,-1,"he door.    It's
      locked.",LANDY'S,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
5427,5430,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
5856,5863,,,-1,-1,"he door.    It's
      locked.",LANDY'S,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
5923,5928,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
5939,5942,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
6534,6539,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
6799,6804,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
7031,7036,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
7051,7054,,,-1,-1,"he door.    It's
      locked.",she,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
7161,7166,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
7515,7518,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
7707,7712,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
8295,8300,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
8528,8531,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
8907,8912,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
9230,9235,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
9268,9271,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
9285,9288,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
9798,9803,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
10535,10540,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
11031,11036,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
11113,11116,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
11146,11149,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
11773,11778,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
11820,11823,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
12024,12029,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
12128,12131,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
12500,12503,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
12513,12518,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
13038,13043,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
13352,13357,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
17303,17308,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
17326,17329,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
17368,17373,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
17524,17529,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
17673,17678,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
17828,17831,,,-1,-1,"he door.    It's
      locked.",Pam,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
37764,37769,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
38546,38551,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
40310,40313,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
40341,40344,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
43548,43553,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
43751,43754,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
43830,43835,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44025,44028,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44066,44071,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44334,44337,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44396,44399,,,-1,-1,"he door.    It's
      locked.",her,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44469,44474,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44516,44518,,,-1,-1,"he door.    It's
      locked.",me,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44751,44754,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
44798,44803,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
45073,45078,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
45130,45133,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
45603,45608,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
46116,46121,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
46145,46148,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
46473,46478,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
46496,46499,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
46808,46813,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
47517,47522,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
47875,47880,,,-1,-1,"he door.    It's
      locked.",Landy,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
47917,47920,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
47978,47981,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
49344,49349,,,-1,-1,"he door.    It's
      locked.",LANDY,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
49407,49410,,,-1,-1,"he door.    It's
      locked.",She,"198DB   INT. AIRPLANE -- DAY  ",1,Pamela Landy,false,false,true,false,false,false,false
445,451,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
520,526,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
549,557,,,-1,-1,"he door.    It's
      locked.",CRONIN'S,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
701,707,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
1134,1140,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
1525,1531,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
1685,1693,,,-1,-1,"he door.    It's
      locked.",CRONIN'S,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
1771,1777,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
2911,2917,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
17158,17166,,,-1,-1,"he door.    It's
      locked.",CRONIN'S,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
17270,17278,,,-1,-1,"he door.    It's
      locked.",CRONIN'S,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
17439,17445,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
17562,17568,,,-1,-1,"he door.    It's
      locked.",Cronin,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
17611,17617,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
17726,17732,,,-1,-1,"he door.    It's
      locked.",Cronin,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
17782,17788,,,-1,-1,"he door.    It's
      locked.",CRONIN,"198DB   INT. AIRPLANE -- DAY  ",2,CRONIN,false,false,true,false,false,false,false
21604,21613,,,-1,-1,"he door.    It's
      locked.",One agent,"198DB   INT. AIRPLANE -- DAY  ",3,CRI_agent,false,false,true,false,false,true,false
21634,21637,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",3,CRI_agent,false,false,true,false,false,false,false
26709,26718,,,-1,-1,"he door.    It's
      locked.",CRI AGENT,"198DB   INT. AIRPLANE -- DAY  ",3,CRI_agent,false,false,true,true,false,true,false
40497,40503,,,-1,-1,"he door.    It's
      locked.",driver,"198DB   INT. AIRPLANE -- DAY  ",4,VOSEN SUV DRIVER,false,false,false,false,false,true,false
30115,30125,,,-1,-1,"he door.    It's
      locked.",the driver,"198DB   INT. AIRPLANE -- DAY  ",5,PARALLEL_SEDAN_DRIVER,false,false,false,false,false,true,false
30128,30138,,,-1,-1,"he door.    It's
      locked.",The driver,"198DB   INT. AIRPLANE -- DAY  ",5,PARALLEL_SEDAN_DRIVER,false,false,false,false,false,true,false
30200,30203,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",5,PARALLEL_SEDAN_DRIVER,false,false,false,false,false,false,false
30410,30420,,,-1,-1,"he door.    It's
      locked.",the driver,"198DB   INT. AIRPLANE -- DAY  ",5,PARALLEL_SEDAN_DRIVER,false,false,false,false,false,true,false
30521,30538,,,-1,-1,"he door.    It's
      locked.","the dazed
drivers","198DB   INT. AIRPLANE -- DAY  ",5,PARALLEL_SEDAN_DRIVER,false,false,false,false,false,true,false
30570,30573,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",5,PARALLEL_SEDAN_DRIVER,false,false,false,false,false,false,false
41178,41186,,,-1,-1,"he door.    It's
      locked.",HIRSCH'S,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
41260,41268,,,-1,-1,"he door.    It's
      locked.",Hirsch's,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
41404,41406,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
41525,41539,,,-1,-1,"he door.    It's
      locked.","DR. HIRSCH, 70","198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,true,false,false
41594,41596,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
41783,41786,,,-1,-1,"he door.    It's
      locked.",His,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
41901,41911,,,-1,-1,"he door.    It's
      locked.",DR. HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42205,42208,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42254,42262,,,-1,-1,"he door.    It's
      locked.",HIRSCH'S,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42344,42350,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42448,42450,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42527,42529,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42632,42638,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42683,42684,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42810,42816,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42842,42843,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42920,42923,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
42969,42975,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
43069,43070,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
49532,49538,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
49617,49623,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
49661,49662,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
49702,49703,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
49902,49908,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
49991,49997,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50448,50454,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50560,50566,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50577,50580,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50668,50671,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50799,50805,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50817,50820,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50852,50855,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50965,50971,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51032,51033,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51121,51127,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51282,51288,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51464,51470,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51547,51550,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,true,false,false,false
51610,51616,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51869,51875,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51920,51926,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
51932,51935,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
52268,52274,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
52317,52323,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
52363,52369,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
52504,52506,,,-1,-1,"he door.    It's
      locked.",me,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
